Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Հղում
23/01/2026,06/03/2026,Երևան,Կենտրոն,պայմանական,negotiable,1000,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Pushkin+St/Center/Yerevan/159667
13/01/2026,10/02/2026,Երևան,Կենտրոն,պայմանական,negotiable,410,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Amiryan+St/Center/Yerevan/158763
08/12/2025,12/02/2026,Երևան,Արաբկիր,պայմանական,negotiable,2000,0,,https://myrealty.am/hy/vardzov-komercion-taracq/N.+Zaryan+St/Arabkir/Yerevan/158318
08/12/2025,11/02/2026,Երևան,Արաբկիր,պայմանական,negotiable,4000,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Azatutyan+Ave/Arabkir/Yerevan/158322
22/02/2023,17/02/2026,Երևան,Աջափնյակ,պայմանական,negotiable,915,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Terlemezyan+St/Ajapnyak/Yerevan/158939
02/04/2026,23/04/2026,Երևան,Արաբկիր,400000,1074,67,0,5970.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wuib
22/04/2026,,Երևան,Կենտրոն,650000,1745,80,0,8125.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w3q8
22/04/2026,,Երևան,Կենտրոն,650000,1745,80,0,8125.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w3qi
22/04/2026,,Երևան,Կենտրոն,700000,1879,110,0,6363.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w34w
22/04/2026,,Երևան,Կենտրոն,700000,1879,110,0,6363.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w34g
18/04/2026,22/04/2026,Երևան,Կենտրոն,950000,2551,94,0,10106.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wb0o
13/04/2026,22/04/2026,Երևան,Կենտրոն,220000,590,22,0,10000.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wbdp
11/03/2026,22/04/2026,Երևան,Կենտրոն,1430000,3840,220,0,6500.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wzn0
13/04/2026,22/04/2026,Երևան,Կենտրոն,850000,2282,75,0,11333.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wb9m
07/04/2026,22/04/2026,Երևան,Կենտրոն,6500000,17455,480,0,13541.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wu0q
08/03/2026,22/04/2026,Երևան,Կենտրոն,270000,725,53,0,5094.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wzb6
24/03/2026,22/04/2026,Երևան,Արաբկիր,600000,1611,60,0,10000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wjis
08/04/2026,21/04/2026,Կոտայք,Պտղնի գյուղ,1675710,4500,400,0,4189.0,https://www.senyak.am/vardzov-komercion-taratsq--wupb
24/03/2026,22/04/2026,Երևան,Քանաքեռ Զեյթուն,300000,805,90,0,3333.0,https://www.senyak.am/vardzov-komercion-taratsq-zeytunum--wjik
14/03/2026,22/04/2026,Երևան,Կենտրոն,660000,1772,80,0,8250.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wmxk
10/03/2026,22/04/2026,Երևան,Կենտրոն,1200000,3222,152,0,7894.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wzp5
10/03/2026,22/04/2026,Երևան,Կենտրոն,350000,939,30,0,11666.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wzpq
10/03/2026,22/04/2026,Երևան,Կենտրոն,1200000,3222,152,0,7894.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wzp0
24/03/2026,22/04/2026,Երևան,Արաբկիր,600000,1611,60,0,10000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wjia
14/03/2026,22/04/2026,Երևան,Կենտրոն,230000,617,23,0,10000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wmx3
14/03/2026,22/04/2026,Երևան,Կենտրոն,350000,939,30,0,11666.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wmxx
27/03/2026,21/04/2026,Երևան,Քանաքեռ Զեյթուն,930950,2500,130,0,7161.0,https://www.senyak.am/vardzov-ofisayin-taratsq-zeytunum--wjrr
21/04/2026,,Երևան,Արաբկիր,550000,1476,86,0,6395.0,https://www.senyak.am/vardzov-arevtri-taratsq-arabkirum--wb7j
12/03/2026,21/04/2026,Երևան,Կենտրոն,1000000,2685,63,0,15873.0,https://www.senyak.am/norakaruyc-komercion-taratsq-kentronum-63qm--wmq7
21/04/2026,,Երևան,Կենտրոն,960000,2578,96,0,10000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wblz
21/04/2026,,Երևան,Կենտրոն,400000,1074,80,0,5000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wblr
21/04/2026,,Երևան,Կենտրոն,700000,1879,55,0,12727.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wb27
21/04/2026,,Երևան,Կենտրոն,960000,2578,96,0,10000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wblo
21/04/2026,,Երևան,Կենտրոն,1200000,3222,130,0,9230.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wb2k
12/03/2026,21/04/2026,Երևան,Կենտրոն,700000,1879,152,0,4605.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wmq2
14/04/2026,21/04/2026,Երևան,Կենտրոն,1000000,2685,94,0,10638.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wbxm
17/04/2026,21/04/2026,Երևան,Կենտրոն,930950,2500,150,0,6206.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wbub
21/04/2026,,Երևան,Կենտրոն,700000,1879,80,0,8750.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wblx
11/04/2026,21/04/2026,Երևան,Աջափնյակ,300000,805,140,0,2142.0,https://www.senyak.am/vardzov-ofisayin-taratsq-15-kvartalum--wmnz
25/03/2026,20/04/2026,Երևան,Քանաքեռ Զեյթուն,930950,2500,130,0,7161.0,https://www.senyak.am/vardzov-ofisayin-taratsq-zeytunum--wjm6
24/03/2026,21/04/2026,Երևան,Աջափնյակ,300000,805,140,0,2142.0,https://www.senyak.am/vardzov-ofisayin-taratsq-15-kvartalum--wjyx
21/04/2026,,Երևան,Կենտրոն,4000000,10741,173,0,23121.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wb2t
26/03/2026,20/04/2026,Երևան,Աջափնյակ,253000,679,46,0,5500.0,https://www.senyak.am/vardzov-ofisayin-taratsq-ajapnyakum--wju9
17/04/2026,21/04/2026,Երևան,Կենտրոն,1500000,4028,100,0,15000.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wbbe
20/04/2026,,Երևան,Քանաքեռ Զեյթուն,500000,1342,126,0,3968.0,https://www.senyak.am/vardzov-ofisayin-taratsq-zeytunum--wbnz
02/04/2026,21/04/2026,Երևան,Արաբկիր,400000,1074,100,0,4000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wuxc
24/03/2026,21/04/2026,Երևան,Արաբկիր,350000,939,62,0,5645.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-arabkirum--wji2
12/03/2026,21/04/2026,Երևան,Արաբկիր,3723800,10000,140,0,26598.0,https://www.senyak.am/vardzov-spasarkman-taratsq-arabkirum--wmqt
14/03/2026,21/04/2026,Երևան,Կենտրոն,270000,725,53,0,5094.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wm1m
19/03/2026,20/04/2026,Երևան,Կենտրոն,1000000,2685,188,0,5319.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wmku
16/03/2026,19/04/2026,Երևան,Կենտրոն,1550000,4162,121,0,12809.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wmjt
15/04/2026,19/04/2026,Երևան,Քանաքեռ Զեյթուն,600000,1611,750,0,800.0,https://www.senyak.am/vardzov-artadramas-qanaqer-zeytunum--wbhk
11/04/2026,20/04/2026,Երևան,Կենտրոն,350000,939,30,0,11666.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wb4f
16/03/2026,19/04/2026,Երևան,Կենտրոն,550000,1476,180,0,3055.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wmuq
27/03/2026,18/04/2026,Երևան,Աջափնյակ,300000,805,140,0,2142.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-15-kvartalum--wjrv
16/03/2026,18/04/2026,Երևան,Կենտրոն,280000,751,34,0,8235.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wmbw
16/03/2026,19/04/2026,Երևան,Կենտրոն,400000,1074,52,0,7692.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wmu4
07/03/2026,20/04/2026,Երևան,Կենտրոն,4096180,11000,256,0,16000.0,https://www.senyak.am/vardzov-spasarkman-taratsq-hyusisayin-poxotayum--wzjk
19/03/2026,18/04/2026,Երևան,Կենտրոն,1000000,2685,188,0,5319.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wmk3
18/04/2026,,Երևան,Կենտրոն,5000000,13427,420,0,11904.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wb32
18/04/2026,,Երևան,Կենտրոն,5000000,13427,420,0,11904.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wb3l
18/04/2026,,Երևան,Կենտրոն,1000000,2685,94,0,10638.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wb06
21/03/2026,17/04/2026,Երևան,Արաբկիր,1350000,3625,390,0,3461.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-arabkirum--wjqb
18/04/2026,,Երևան,Կենտրոն,1000000,2685,94,0,10638.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wb0g
24/03/2026,18/04/2026,Երևան,Քանաքեռ Զեյթուն,300000,805,90,0,3333.0,https://www.senyak.am/vardzov-ofisayin-taratsq-zeytunum--wjin
13/03/2026,17/04/2026,Երևան,Արաբկիր,1400000,3759,360,0,3888.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-arabkirum--wmep
14/04/2026,17/04/2026,Երևան,Կենտրոն,500000,1342,105,0,4761.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wbi3
18/03/2026,14/04/2026,Երևան,Կենտրոն,650000,1745,100,0,6500.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wmsk
08/04/2026,16/04/2026,Երևան,Կենտրոն,3276944,8800,297,0,11033.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wuad
08/04/2026,16/04/2026,Երևան,Կենտրոն,1900000,5102,400,0,4750.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wua8
25/03/2026,17/04/2026,Երևան,Կենտրոն,2700000,7250,280,0,9642.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wjof
15/04/2026,,Երևան,Կենտրոն,600000,1611,78,0,7692.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wbcz
14/04/2026,,Երևան,Մալաթիա Սեբաստիա,750000,2014,195,0,3846.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-leningradyanum--wbf5
08/04/2026,16/04/2026,Երևան,Շենգավիթ,550000,1476,113,0,4867.0,https://www.senyak.am/vardzov-ofisayin-taratsq-hayreniqum--wupa
15/04/2026,,Երևան,Մալաթիա Սեբաստիա,300000,805,45,0,6666.0,https://www.senyak.am/vardzov-komercion-taratsq-bangladeshum--wbhb
14/04/2026,,Երևան,Կենտրոն,1200000,3222,145,0,8275.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wbfk
14/03/2026,14/04/2026,Երևան,Կենտրոն,670000,1799,51,0,13137.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wm1i
14/04/2026,,Երևան,Կենտրոն,1550000,4162,121,0,12809.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wbf0
14/04/2026,,Երևան,Կենտրոն,1000000,2685,94,0,10638.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wbxh
14/04/2026,,Երևան,Կենտրոն,6000,16,260,0,23.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wby1
11/03/2026,14/04/2026,Երևան,Կենտրոն,1303330,3500,145,0,8988.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wzk2
15/04/2026,,Երևան,Կենտրոն,600000,1611,78,0,7692.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wbco
14/04/2026,,Երևան,Կենտրոն,450000,1208,60,0,7500.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wb1o
28/03/2026,15/04/2026,Երևան,Կենտրոն,2900000,7787,95,0,30526.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wj7e
08/04/2026,15/04/2026,Երևան,Արաբկիր,450000,1208,71,0,6338.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-komitasum--wu5a
11/03/2026,11/04/2026,Երևան,Կենտրոն,1430000,3840,220,0,6500.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wznr
10/04/2026,15/04/2026,Երևան,Կենտրոն,800000,2148,200,0,4000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wukl
28/03/2026,15/04/2026,Երևան,Կենտրոն,700000,1879,95,0,7368.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wj7x
07/04/2026,15/04/2026,Երևան,Կենտրոն,1500000,4028,100,0,15000.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wu5r
08/04/2026,15/04/2026,Երևան,Արաբկիր,340000,913,63,0,5396.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wurr
28/03/2026,13/04/2026,Երևան,Կենտրոն,390000,1047,85,0,4588.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wjnv
08/04/2026,15/04/2026,Երևան,Կենտրոն,490000,1315,90,0,5444.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wu0l
11/03/2026,11/04/2026,Երևան,Կենտրոն,660000,1772,80,0,8250.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wznc
10/03/2026,13/04/2026,Երևան,Կենտրոն,1300000,3491,117,0,11111.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wzr4
08/04/2026,,Երևան,Շենգավիթ,350000,939,88,0,3977.0,https://www.senyak.am/vardzov-ofisayin-taratsq-shengavitum--wur1
11/04/2026,,Երևան,Կենտրոն,1200000,3222,130,0,9230.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wb4e
25/03/2026,12/04/2026,Երևան,Կենտրոն,2700000,7250,280,0,9642.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wjzq
11/04/2026,,Երևան,Կենտրոն,350000,939,30,0,11666.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wb4y
28/03/2026,11/04/2026,Երևան,Կենտրոն,500000,1342,72,0,6944.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wj7d
24/03/2026,10/04/2026,Երևան,Արաբկիր,350000,939,62,0,5645.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-arabkirum--wji7
28/03/2026,07/04/2026,Երևան,Կենտրոն,400000,1074,70,0,5714.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wjn5
10/04/2026,,Երևան,Կենտրոն,600000,1611,98,0,6122.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wuka
08/04/2026,,Երևան,Շենգավիթ,600000,1611,420,0,1428.0,https://www.senyak.am/vardzov-pahest-noragavitum--wurc
25/03/2026,11/04/2026,Երևան,Կենտրոն,1200000,3222,150,0,8000.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wjmg
10/04/2026,,Երևան,Կենտրոն,290000,778,40,0,7250.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wukn
09/03/2026,03/04/2026,Երևան,Էրեբունի,280000,751,60,0,4666.0,https://www.senyak.am/vardzov-ofisayin-taratsq-areshum--wz5v
28/03/2026,07/04/2026,Երևան,Շենգավիթ,1100000,2953,180,0,6111.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-shengavitum--wj78
29/03/2026,,Երևան,Աջափնյակ,2234280,6000,140,0,15959.0,https://www.senyak.am/vardzov-komercion-taratsq-ajapnyakum--wj2y
10/03/2026,18/03/2026,Երևան,Կենտրոն,700000,1879,110,0,6363.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wzra
15/03/2026,18/03/2026,Երևան,Կենտրոն,500000,1342,80,0,6250.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wmhc
17/02/2026,09/03/2026,Երևան,Քանաքեռ Զեյթուն,300000,805,60,0,5000.0,https://www.senyak.am/vardzov-3-senyakanoc-sepakan-tun-zeytunum--whld
13/03/2026,,Երևան,Կենտրոն,600000,1611,150,0,4000.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wmgc
17/03/2026,30/03/2026,Երևան,Շենգավիթ,200000,537,33,0,6060.0,https://www.senyak.am/vardzov-arevtri-taratsq-3-rd-masum--wm0l
21/03/2026,25/03/2026,Երևան,Կենտրոն,550000,1476,115,0,4782.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wj45
21/03/2026,25/03/2026,Երևան,Կենտրոն,430000,1154,70,0,6142.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wj4z
21/03/2026,25/03/2026,Երևան,Շենգավիթ,400000,1074,100,0,4000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-3-rd-masum--wj4r
07/03/2026,,Երևան,Նորք Մարաշ,250000,671,67,0,3731.0,https://www.senyak.am/vardzov-ofisayin-taratsq-norq-marashum--wzjf
10/03/2026,01/04/2026,Երևան,Նորք Մարաշ,500000,1342,90,0,5555.0,https://www.senyak.am/vardzov-norakaruyc-spasarkman-taratsq-norq-marashum--wzpv
25/03/2026,,Երևան,Կենտրոն,1000000,2685,220,0,4545.0,https://www.senyak.am/vardzov-norakaruyc-komercion-taratsq-kentronum--wjop
21/03/2026,,Երևան,Նոր Նորք,250000,671,45,0,5555.0,https://www.senyak.am/vardzov-spasarkman-taratsq-nor-norqum--wjqp
18/03/2026,,Երևան,Կենտրոն,280000,751,65,0,4307.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wmsj
19/03/2026,,Երևան,Կենտրոն,15000,40,1,0,15000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wmvn
12/03/2026,,Երևան,Կենտրոն,320000,859,54,0,5925.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wzti
17/03/2026,,Կոտայք,Աբովյան,60000,161,43,0,1395.0,https://www.senyak.am/vardzov-ofisayin-taratsq-abovyanum--wmpd
09/03/2026,18/03/2026,Երևան,Կենտրոն,800000,2148,164,0,4878.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wz5g
05/04/2026,,Երևան,Արաբկիր,500000,1342,95,0,5263.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wuzb
10/03/2026,13/03/2026,Երևան,Կենտրոն,355000,953,50,0,7100.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wzpj
06/04/2026,,Երևան,Արաբկիր,պայմանական,negotiable,65,0,,https://www.senyak.am/vardzov-norakaruyc-komercion-taratsq-arabkirum--wuuv
10/03/2026,,Երևան,Կենտրոն,9309500000,25000000,1190,0,7823109.0,https://www.senyak.am/vardzov-shenq-shinutyun-kentronum--wzp8
17/03/2026,,Արարատ,Արգավանդ գյուղ,800000,2148,260,0,3076.0,https://www.senyak.am/vardzov-arevtri-taratsq--wmp4
05/03/2026,14/04/2026,Կոտայք,Ձորաղբյուր,5213320,14000,1450,0,3595.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/1+zangvac/Dzoraghbyur/Kotayk/159709
02/04/2026,02/04/2026,Երևան,Կենտրոն,1061283,2850,142,0,7473.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Antarayin%2C+L.Azgaldyan+street%2C/Center/Yerevan/160088
20/02/2026,14/04/2026,Երևան,Կենտրոն,4840940,13000,242,0,20003.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Tigran+Mets+Ave/Center/Yerevan/159751
14/04/2026,21/04/2026,Երևան,Կենտրոն,348175,934,65,0,5356.0,https://myrealty.am/hy/vardzov-komercion-taracq/Saryan+St/Center/Yerevan/160184
26/07/2022,30/03/2026,Երևան,Կենտրոն,819236,2200,75,0,10923.0,https://myrealty.am/hy/vardzov-komercion-taracq/Vardanants+St/Center/Yerevan/159999
20/11/2025,08/04/2026,Երևան,Նորք Մարաշ,4468560,12000,700,0,6383.0,https://myrealty.am/hy/vardzov-komercion-taracq/Norq+Ayginer+St/Nork-Marash/Yerevan/158036
07/10/2025,07/10/2025,Երևան,Կենտրոն,930950,2500,302,0,3082.0,https://myrealty.am/hy/vardzov-komercion-taracq/Arshakunyats+Ave/Center/Yerevan/156911
03/06/2024,03/06/2024,Երևան,Կենտրոն,2234280,6000,249,0,8973.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/D.+Demirchyan+St/Center/Yerevan/150401
02/02/2024,15/06/2025,Երևան,Կենտրոն,3723800,10000,220,0,16926.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Hanrapetutyan+St/Center/Yerevan/144335
27/01/2025,28/04/2025,Երևան,Կենտրոն,466592,1252,39,0,11963.0,https://myrealty.am/hy/vardzov-komercion-taracq/Abovyan+St/Center/Yerevan/154520
07/05/2024,15/06/2025,Երևան,Արաբկիր,1303330,3500,300,0,4344.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Riga+St/Arabkir/Yerevan/149021
29/10/2024,04/11/2024,Երևան,Կենտրոն,10054260,27000,605,0,16618.0,https://myrealty.am/hy/vardzov-komercion-taracq/Teryan+St/Center/Yerevan/153541
10/07/2025,22/04/2026,Երևան,Ավան,պայմանական,negotiable,2900,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Paruyr+Sevak++dis.+17+street/Avan/Yerevan/157739
08/12/2025,06/04/2026,Երևան,Արաբկիր,պայմանական,negotiable,2000,0,,https://myrealty.am/hy/vardzov-komercion-taracq/N.+Zaryan+St/Arabkir/Yerevan/158319
25/11/2025,18/04/2026,Կոտայք,Ջրվեժ,պայմանական,negotiable,1000,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Jrvezh/Jrvejh/Kotayk/158121
16/03/2026,20/03/2026,Երևան,Կենտրոն,պայմանական,negotiable,400,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Charents+St/Center/Yerevan/159845
03/06/2024,03/06/2024,Երևան,Կենտրոն,14150440,38000,1700,0,8323.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Arshakunyats+Ave/Center/Yerevan/150414
27/07/2023,04/06/2024,Երևան,Արաբկիր,5213320,14000,540,0,9654.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Hr.Kochar+St/Arabkir/Yerevan/137990
06/03/2024,17/04/2026,Երևան,Կենտրոն,պայմանական,negotiable,600,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Myasnikyan+Ave/Center/Yerevan/157361
23/01/2026,03/04/2026,Երևան,Կենտրոն,պայմանական,negotiable,1000,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Pushkin+St/Center/Yerevan/159668
