Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Սենյակներ,Հարկ,Տեսակ,Հղում
2025-07-16,2025-11-15,Երևան,Նոր Նորք,32480200,85000,60,0,541336,4,"=""2/4""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-1-in-masivum--ql2p
2025-10-13,2025-11-15,Երևան,Քանաքեռ Զեյթուն,31715960,83000,39,0,813229,1,"=""3/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-raykomum--wejs
2025-11-15,NA,Երևան,Քանաքեռ Զեյթուն,40122600,105000,81,0,495340,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--w15u
2025-11-11,2025-11-15,Երևան,Շենգավիթ,57318000,150000,78,0,734846,4,"=""1/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-3-rd-masum--w1yg
2025-10-13,2025-11-15,Երևան,Նոր Նորք,25602040,67000,66,0,387909,2,"=""12/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-nor-norqum--wemb
2025-10-29,2025-11-15,Երևան,Արաբկիր,77952480,204000,72,0,1082673,2,"=""6/6""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--w9tu
2025-09-20,2025-11-15,Երևան,Կենտրոն,83684280,219000,70,0,1195489,3,"=""7/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wgrq
2025-05-17,2025-11-15,Երևան,Կենտրոն,66871000,175000,53,0,1261716,2,"=""10/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-glendel-hilsum--qkpj
2025-11-15,NA,Երևան,Դավթաշեն,48491028,126900,97,0,499907,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--w1r8
2024-10-31,2025-11-15,Երևան,Նոր Նորք,28659000,75000,62,0,462241,2,"=""1/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-nor-norqum--qf0h
2025-10-25,2025-11-15,Երևան,Նոր Նորք,30569600,80000,65,0,470301,3,"=""1/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-4-rd-masivum--w90k
2025-10-15,2025-11-15,Երևան,Արաբկիր,43943800,115000,48,0,915495,1,"=""1/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-komitasum--weri
2025-11-14,NA,Երևան,Արաբկիր,84066400,220000,80,0,1050830,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w1bs
2025-05-14,2025-11-15,Երևան,Դավթաշեն,60757080,159000,74,0,821041,3,"=""12/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--qkyj
2025-03-24,2025-11-15,Երևան,Արաբկիր,39358360,103000,56,0,702827,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--qp4j
2025-09-08,2025-11-15,Երևան,Արաբկիր,59228600,155000,58,0,1021182,2,"=""12/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wwk0
2025-11-05,2025-11-15,Երևան,Արաբկիր,51586200,135000,95,0,543012,3,"=""3/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-monumentum--wd5l
2025-09-22,2025-11-15,Երևան,Կենտրոն,136416840,357000,96,0,1421008,3,"=""8/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--wgvd
2025-09-30,2025-11-15,Երևան,Ավան,33626560,88000,83,0,405139,4,"=""15/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-avanum--w6ox
2025-11-03,2025-11-15,Երևան,Նոր Նորք,32480200,85000,90,0,360891,4,"=""7/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-8-rd-masivum--wdz0
2025-08-21,2025-11-14,Երևան,Արաբկիր,103172400,270000,118,0,874342,3,"=""10/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wqnd
2025-10-08,2025-11-15,Երևան,Ավան,32480200,85000,64,0,507503,2,"=""1/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-avanum--we65
2025-08-04,2025-11-15,Երևան,Արաբկիր,72220680,189000,108,0,668710,3,"=""9/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w4ur
2025-05-30,2025-11-15,Երևան,Շենգավիթ,45854400,120000,82,0,559200,4,"=""1/4""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-hayreniqum--qna8
2025-06-06,2025-11-15,Երևան,Նորք Մարաշ,56935880,149000,62,0,918320,3,"=""8/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-norq-marashum--q7id
2025-03-18,2025-11-15,Երևան,Աջափնյակ,31500000,82434,62,0,508064,3,"=""18/21""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-ajapnyakum--qrm9
2025-09-02,2025-11-15,Երևան,Աջափնյակ,35537160,93000,70,0,507673,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--wwuk
2025-11-15,NA,Երևան,Աջափնյակ,18723880,49000,31,0,603996,1,"=""3/4""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-shinararnerum--w1pd
2025-05-29,2025-11-15,Երևան,Դավթաշեն,38212000,100000,47,0,813021,2,"=""3/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-davtashenum--qn32
2025-02-25,2025-11-15,Երևան,Կենտրոն,82155800,215000,77,0,1066958,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--q5jt
2025-11-05,2025-11-15,Երևան,Աջափնյակ,32098080,84000,66,0,486334,2,"=""4/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--wdry
2025-10-17,2025-11-15,Երևան,Քանաքեռ Զեյթուն,50821960,133000,68,0,747381,2,"=""10/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--weno
2025-10-31,2025-11-15,Երևան,Կենտրոն,101261800,265000,60,0,1687696,2,"=""10/15""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--wdd5
2025-11-05,2025-11-15,Երևան,Արաբկիր,101261800,265000,86,0,1177462,3,"=""15/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--wd52
2025-11-07,2025-11-15,Երևան,Արաբկիր,91708800,240000,94,0,975625,3,"=""3/17""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--w14b
2025-05-27,2025-11-15,Երևան,Կենտրոն,118457200,310000,109,0,1086763,4,"=""4/4""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-kentronum--qnzr
2025-09-22,2025-11-15,Երևան,Ավան,35537160,93000,85,0,418084,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-avanum--wgsd
2024-11-25,2025-11-15,Երևան,Մալաթիա Սեբաստիա,45472280,119000,73,0,622907,3,"=""8/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--qoqv
2025-05-30,2025-11-15,Երևան,Մալաթիա Սեբաստիա,32480200,85000,64,0,507503,2,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-malatiayum--qnay
2025-05-17,2025-11-15,Երևան,Քանաքեռ Զեյթուն,76041880,199000,122,0,623294,4,"=""5/15""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--qkrm
2025-07-25,2025-11-15,Երևան,Շենգավիթ,19870240,52000,55,0,361277,3,"=""1/3""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-3-rd-masum--qtb7
2025-07-25,2025-11-15,Երևան,Աջափնյակ,26748400,70000,48,0,557258,1,"=""4/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-ajapnyakum--qtbr
2025-10-14,2025-11-15,Երևան,Դավթաշեն,28659000,75000,55,0,521072,2,"=""2/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--we3o
2025-05-16,2025-11-15,Երևան,Արաբկիր,32098080,84000,53,0,605624,2,"=""1/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--qkul
2025-05-27,2025-11-15,Երևան,Աջափնյակ,44708040,117000,95,0,470610,4,"=""2/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-ajapnyakum--qnz2
2025-04-04,2025-11-15,Երևան,Աջափնյակ,34390800,90000,45,0,764240,2,"=""12/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-halabyanum--qpli
2025-04-23,2025-11-15,Երևան,Արաբկիր,66871000,175000,95,0,703905,3,"=""3/8""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--qsu1
2025-09-18,2025-11-15,Երևան,Կենտրոն,34772920,91000,60,0,579548,2,"=""8/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wgjp
2025-10-02,2025-11-15,Երևան,Շենգավիթ,24837800,65000,40,0,620945,2,"=""10/10""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-hayreniqum--w6ul
2025-05-26,2025-11-15,Երևան,Աջափնյակ,47765000,125000,50,0,955300,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-15-kvartalum--qny5
2025-10-29,2025-11-15,Երևան,Աջափնյակ,22162960,58000,35,0,633227,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-15-kvartalum--wdq1
2025-09-30,2025-11-15,Երևան,Կենտրոն,57318000,150000,80,0,716475,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w6of
2025-11-05,2025-11-15,Երևան,Դավթաշեն,82155800,215000,91,0,902810,3,"=""16/19""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wd3t
2025-08-25,2025-11-14,Երևան,Շենգավիթ,35155040,92000,78,0,450705,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-shengavitum--wwgz
2025-11-03,2025-11-15,Երևան,Նոր Նորք,33626560,88000,94,0,357729,4,"=""9/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-8-rd-masivum--wdhv
2025-10-24,2025-11-15,Երևան,Դավթաշեն,38976240,102000,50,0,779524,2,"=""5/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--w9jl
2025-11-11,2025-11-15,Երևան,Արաբկիր,48529240,127000,80,0,606615,3,"=""8/15""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w1fi
2024-11-09,2025-11-15,Երևան,Աջափնյակ,31333840,82000,80,0,391673,3,"=""9/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--qy7f
2025-05-08,2025-11-15,Երևան,Արաբկիր,85977000,225000,125,0,687816,3,"=""3/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--qv2y
2025-10-13,2025-11-15,Երևան,Քանաքեռ Զեյթուն,41268960,108000,102,0,404597,4,"=""5/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-zeytunum--wemf
2025-07-31,2025-11-15,Երևան,Աջափնյակ,43179560,113000,65,0,664300,2,"=""7/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--w49u
2025-11-11,2025-11-15,Երևան,Կենտրոն,95530000,250000,64,0,1492656,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--w188
2025-11-03,2025-11-14,Երևան,Կենտրոն,76424000,200000,101,0,756673,3,"=""15/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wdhw
2025-09-16,2025-11-15,Երևան,Կենտրոն,57318000,150000,80,0,716475,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wgy3
2025-11-11,2025-11-15,Երևան,Արաբկիր,33626560,88000,48,0,700553,1,"=""1/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-arabkirum--w1f2
2025-10-28,2025-11-15,Երևան,Քանաքեռ Զեյթուն,27130520,71000,34,0,797956,1,"=""5/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-monumentum--w9lq
2025-03-24,2025-11-14,Երևան,Արաբկիր,43561680,114000,60,0,726028,2,"=""6/6""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--qp4q
2025-09-10,2025-11-15,Երևան,Աջափնյակ,26366280,69000,48,0,549297,2,"=""2/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--wwtm
2025-08-08,2025-11-15,Երևան,Աջափնյակ,26748400,70000,48,0,557258,1,"=""18/18""",Բնակարան,https://www.senyak.am/1-senyakanoc-norakaruyc-bnakarani-vacharq-halabyanum--w42w
2025-04-01,2025-11-15,Երևան,Աջափնյակ,46618640,122000,74,0,629981,3,"=""13/21""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-ajapnyakum--qp0z
2025-10-10,2025-11-14,Երևան,Արաբկիր,55407400,145000,74,0,748748,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wein
2024-11-09,2025-11-15,Երևան,Աջափնյակ,25410980,66500,63,0,403348,2,"=""9/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--qy2j
2025-09-22,2025-11-15,Երևան,Նոր Նորք,40122600,105000,58,0,691768,3,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-nor-norqum--wgkx
2025-10-23,2025-11-14,Երևան,Մալաթիա Սեբաստիա,47765000,125000,78,0,612371,3,"=""3/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-leningradyanum--w9mz
2025-08-18,2025-11-14,Երևան,Նոր Նորք,36301400,95000,90,0,403348,3,"=""8/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-5-rd-masivum--wq3e
2025-10-08,2025-11-14,Երևան,Աջափնյակ,34390800,90000,70,0,491297,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-halabyanum--we6a
2025-10-06,2025-11-15,Երևան,Կենտրոն,150937400,395000,107,0,1410629,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w6lc
2025-11-14,NA,Երևան,Աջափնյակ,29423240,77000,63,0,467035,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--w13y
2025-09-08,2025-11-15,Երևան,Մալաթիա Սեբաստիա,35155040,92000,57,0,616755,2,"=""4/19""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--wwkx
2025-07-12,2025-11-14,Երևան,Քանաքեռ Զեյթուն,36301400,95000,120,0,302511,4,"=""5/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-zeytunum--ql06
2025-11-15,NA,Երևան,Քանաքեռ Զեյթուն,57318000,150000,112,0,511767,4,"=""3/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--w15n
2024-12-04,2025-11-14,Երևան,Արաբկիր,61139200,160000,88,0,694763,2,"=""16/20""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--qo2j
2025-11-04,2025-11-14,Երևան,Ավան,32862320,86000,67,0,490482,2,"=""7/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-avanum--wdue
2025-02-16,2025-11-14,Երևան,Նոր Նորք,29805360,78000,74,0,402775,3,"=""4/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-8-rd-masivum--q30h
2025-11-08,2025-11-16,Երևան,Աջափնյակ,45854400,120000,82,0,559200,3,"=""7/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-silikyan-taxamasum--w1gf
2025-05-20,2025-11-15,Երևան,Աջափնյակ,38212000,100000,62,0,616322,3,"=""7/21""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--qk7x
2025-10-15,2025-11-14,Երևան,Արաբկիր,59228600,155000,96,0,616964,4,"=""2/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--we0t
2025-05-27,2025-11-15,Երևան,Աջափնյակ,33626560,88000,42,0,800632,2,"=""6/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-ajapnyakum--qnz5
2025-02-01,2025-11-15,Երևան,Մալաթիա Սեբաստիա,39358360,103000,78,0,504594,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--qbm6
2025-08-12,2025-11-14,Երևան,Արաբկիր,66871000,175000,80,0,835887,3,"=""6/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wq10
2025-11-06,2025-11-14,Երևան,Էրեբունի,37027428,96900,66,0,561021,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-areshum--wdv6
2025-11-01,2025-11-15,Երևան,Կենտրոն,228125640,597000,142,0,1606518,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-tumanyanum--wdi8
2025-04-15,2025-11-15,Երևան,Աջափնյակ,33626560,88000,61,0,551255,3,"=""5/21""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--qanf
2025-10-20,2025-11-14,Երևան,Նոր Նորք,33626560,88000,65,0,517331,2,"=""5/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-nor-norqum--w949
2025-08-09,2025-11-14,Երևան,Կենտրոն,145205600,380000,108,0,1344496,3,"=""8/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wq41
2025-11-14,NA,Երևան,Քանաքեռ Զեյթուն,80245200,210000,67,0,1197689,2,"=""14/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--w1b3
2025-11-14,NA,Երևան,Քանաքեռ Զեյթուն,80245200,210000,67,0,1197689,2,"=""14/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--w1bo
2025-11-06,2025-11-15,Երևան,Արաբկիր,47765000,125000,52,0,918557,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-monumentum--wday
2025-09-22,2025-11-15,Երևան,Նոր Նորք,40122600,105000,93,0,431425,4,"=""2/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-nor-norqum--wgat
2025-10-15,2025-11-14,Երևան,Արաբկիր,48529240,127000,78,0,622169,3,"=""8/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wern
2025-09-18,2025-11-14,Երևան,Քանաքեռ Զեյթուն,60374960,158000,70,0,862499,2,"=""9/15""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--wgj3
2025-11-03,2025-11-14,Երևան,Արաբկիր,68781600,180000,76,0,905021,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wdh4
2025-02-24,2025-11-15,Երևան,Կենտրոն,68399480,179000,68,0,1005874,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--q5on
2025-08-08,2025-11-14,Երևան,Կենտրոն,70692200,185000,104,0,679732,4,"=""2/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-kentronum--w42u
2025-11-14,NA,Երևան,Աջափնյակ,29423240,77000,63,0,467035,2,"=""9/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--w1be
2025-05-16,2025-11-15,Երևան,Մալաթիա Սեբաստիա,38976240,102000,68,0,573180,2,"=""3/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--qk0j
2025-05-22,2025-11-15,Երևան,Աջափնյակ,38212000,100000,105,0,363923,4,"=""6/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-ajapnyakum--qnwj
2025-05-23,2025-11-15,Երևան,Արաբկիր,68781600,180000,90,0,764240,3,"=""9/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--qndg
2025-09-23,2025-11-14,Երևան,Կենտրոն,141384400,370000,145,0,975064,"4, Դուպլեքս","=""5/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-kentronum--wg2g
2025-01-30,2025-11-15,Երևան,Կենտրոն,45854400,120000,72,0,636866,3,"=""12/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--qbiy
2025-11-14,NA,Երևան,Արաբկիր,72602800,190000,84,0,864319,3,"=""13/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w138
2025-03-11,2025-11-14,Երևան,Քանաքեռ Զեյթուն,87887600,230000,101,0,870174,3,"=""9/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-qanaqer-zeytunum--q07u
