Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Սենյակներ,Հարկ,Տեսակ,Հղում
15/11/2025,,Երևան,Արաբկիր,47765000,125000,58,0,823534.0,5,"=""5/5""",Բնակարան,https://www.senyak.am/5-senyakanoc-bnakarani-vacharq-arabkirum--w10t
10/11/2025,15/11/2025,Երևան,Քանաքեռ Զեյթուն,27894760,73000,49,0,569280.0,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-zeytunum--w1iy
02/02/2025,15/11/2025,Երևան,Մալաթիա Սեբաստիա,պայմանական,negotiable,45,0,,1,"=""3/18""",Բնակարան,https://www.senyak.am/1-senyakanoc-norakaruyc-bnakarani-vacharq-malatia-sebastiayum--qbji
15/11/2025,,Երևան,Նոր Նորք,31333840,82000,64,0,489591.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-2-rd-masivum--w1pz
15/11/2025,,Երևան,Նոր Նորք,32862320,86000,64,0,513473.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-3-rd-masivum--w1rf
11/11/2025,15/11/2025,Երևան,Շենգավիթ,30569600,80000,66,0,463175.0,2,"=""1/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-3-rd-masum--w1fs
09/10/2025,15/11/2025,Երևան,Քանաքեռ Զեյթուն,28276880,74000,48,0,589101.0,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-zeytunum--wex6
14/08/2025,15/11/2025,Երևան,Մալաթիա Սեբաստիա,30569600,80000,65,0,470301.0,2,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-bangladeshum--wqc7
22/08/2025,15/11/2025,Երևան,Շենգավիթ,25028860,65500,43,0,582066.0,1,"=""8/9""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-3-rd-masum--wq7a
01/08/2025,15/11/2025,Երևան,Մալաթիա Սեբաստիա,25793100,67500,55,0,468965.0,1,"=""3/9""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-bangladeshum--w4fg
15/11/2025,,Երևան,Մալաթիա Սեբաստիա,49000000,128231,72,0,680555.0,3,"=""8/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-leningradyanum--w1rr
11/10/2025,15/11/2025,Երևան,Նոր Նորք,24455680,64000,47,0,520333.0,1,"=""4/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-2-rd-masivum--we85
25/10/2025,15/11/2025,Երևան,Նոր Նորք,27130520,71000,74,0,366628.0,3,"=""1/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-8-rd-masivum--w90v
08/10/2025,15/11/2025,Կոտայք,Պռոշյան գյուղ,64960400,170000,127,0,511499.0,6,"=""2/4""",Բնակարան,https://www.senyak.am/6-senyakanoc-bnakarani-vacharq--weer
15/11/2025,,Երևան,Նոր Նորք,24837800,65000,39,0,636866.0,2,"=""3/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-2-rd-masivum--w101
15/11/2025,,Երևան,Արաբկիր,45090160,118000,65,0,693694.0,2,"=""4/6""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w1r3
15/11/2025,,Երևան,Արաբկիր,49675600,130000,55,0,903192.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w10k
15/11/2025,,Երևան,Կենտրոն,97440600,255000,70,0,1392008.0,3,"=""4/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w10z
31/05/2025,15/11/2025,Երևան,Մալաթիա Սեբաստիա,36301400,95000,97,0,374241.0,3,"=""7/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-malatiayum--qnk3
16/10/2025,15/11/2025,Երևան,Աջափնյակ,45090160,118000,106,0,425378.0,5,"=""4/5""",Բնակարան,https://www.senyak.am/5-senyakanoc-bnakarani-vacharq-ajapnyakum--weau
16/10/2025,15/11/2025,Երևան,Մալաթիա Սեբաստիա,34390800,90000,78,0,440907.0,3,"=""4/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--weax
20/09/2025,15/11/2025,Երևան,Քանաքեռ Զեյթուն,89000000,232911,144,0,618055.0,4,"=""10/15""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--wgrk
16/10/2025,15/11/2025,Երևան,Նոր Նորք,41651080,109000,55,0,757292.0,2,"=""10/11""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-2-rd-masivum--weag
16/07/2025,15/11/2025,Երևան,Նոր Նորք,32480200,85000,60,0,541336.0,4,"=""2/4""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-1-in-masivum--ql2p
13/10/2025,15/11/2025,Երևան,Քանաքեռ Զեյթուն,31715960,83000,39,0,813229.0,1,"=""3/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-raykomum--wejs
15/11/2025,,Երևան,Քանաքեռ Զեյթուն,40122600,105000,81,0,495340.0,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--w15u
11/11/2025,15/11/2025,Երևան,Շենգավիթ,57318000,150000,78,0,734846.0,4,"=""1/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-3-rd-masum--w1yg
13/10/2025,15/11/2025,Երևան,Նոր Նորք,25602040,67000,66,0,387909.0,2,"=""12/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-nor-norqum--wemb
29/01/2025,15/11/2025,Երևան,Կենտրոն,պայմանական,negotiable,55,0,,2,"=""6/19""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--qben
29/10/2025,15/11/2025,Երևան,Արաբկիր,77952480,204000,72,0,1082673.0,2,"=""6/6""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--w9tu
20/09/2025,15/11/2025,Երևան,Կենտրոն,83684280,219000,70,0,1195489.0,3,"=""7/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wgrq
17/05/2025,15/11/2025,Երևան,Կենտրոն,66871000,175000,53,0,1261716.0,2,"=""10/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-glendel-hilsum--qkpj
15/11/2025,,Երևան,Դավթաշեն,48491028,126900,97,0,499907.0,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--w1r8
31/10/2024,15/11/2025,Երևան,Նոր Նորք,28659000,75000,62,0,462241.0,2,"=""1/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-nor-norqum--qf0h
25/10/2025,15/11/2025,Երևան,Նոր Նորք,30569600,80000,65,0,470301.0,3,"=""1/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-4-rd-masivum--w90k
15/10/2025,15/11/2025,Երևան,Արաբկիր,43943800,115000,48,0,915495.0,1,"=""1/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-komitasum--weri
14/11/2025,,Երևան,Արաբկիր,84066400,220000,80,0,1050830.0,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w1bs
14/05/2025,15/11/2025,Երևան,Դավթաշեն,60757080,159000,74,0,821041.0,3,"=""12/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--qkyj
24/03/2025,15/11/2025,Երևան,Արաբկիր,39358360,103000,56,0,702827.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--qp4j
08/09/2025,15/11/2025,Երևան,Արաբկիր,59228600,155000,58,0,1021182.0,2,"=""12/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wwk0
05/11/2025,15/11/2025,Երևան,Արաբկիր,51586200,135000,95,0,543012.0,3,"=""3/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-monumentum--wd5l
22/09/2025,15/11/2025,Երևան,Կենտրոն,136416840,357000,96,0,1421008.0,3,"=""8/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--wgvd
30/09/2025,15/11/2025,Երևան,Ավան,33626560,88000,83,0,405139.0,4,"=""15/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-avanum--w6ox
03/11/2025,15/11/2025,Երևան,Նոր Նորք,32480200,85000,90,0,360891.0,4,"=""7/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-8-rd-masivum--wdz0
21/08/2025,14/11/2025,Երևան,Արաբկիր,103172400,270000,118,0,874342.0,3,"=""10/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wqnd
08/10/2025,15/11/2025,Երևան,Ավան,32480200,85000,64,0,507503.0,2,"=""1/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-avanum--we65
04/08/2025,15/11/2025,Երևան,Արաբկիր,72220680,189000,108,0,668710.0,3,"=""9/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w4ur
30/05/2025,15/11/2025,Երևան,Շենգավիթ,45854400,120000,82,0,559200.0,4,"=""1/4""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-hayreniqum--qna8
06/06/2025,15/11/2025,Երևան,Նորք Մարաշ,56935880,149000,62,0,918320.0,3,"=""8/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-norq-marashum--q7id
18/03/2025,15/11/2025,Երևան,Աջափնյակ,31500000,82434,62,0,508064.0,3,"=""18/21""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-ajapnyakum--qrm9
02/09/2025,15/11/2025,Երևան,Աջափնյակ,35537160,93000,70,0,507673.0,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--wwuk
15/11/2025,,Երևան,Աջափնյակ,18723880,49000,31,0,603996.0,1,"=""3/4""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-shinararnerum--w1pd
29/05/2025,15/11/2025,Երևան,Դավթաշեն,38212000,100000,47,0,813021.0,2,"=""3/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-davtashenum--qn32
24/09/2025,15/11/2025,Կոտայք,բնակելի համալիր Զովեր Էկո Ռեզիդենս,30695000,80328,63,0,487222.0,2,"=""6/15""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq--wglc
25/02/2025,15/11/2025,Երևան,Կենտրոն,82155800,215000,77,0,1066958.0,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--q5jt
15/07/2025,15/11/2025,Երևան,Մալաթիա Սեբաստիա,պայմանական,negotiable,101,0,,3,"=""17/17""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-malatia-sebastiayum--qlv7
05/11/2025,15/11/2025,Երևան,Աջափնյակ,32098080,84000,66,0,486334.0,2,"=""4/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--wdry
17/10/2025,15/11/2025,Երևան,Քանաքեռ Զեյթուն,50821960,133000,68,0,747381.0,2,"=""10/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--weno
31/10/2025,15/11/2025,Երևան,Կենտրոն,101261800,265000,60,0,1687696.0,2,"=""10/15""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--wdd5
05/11/2025,15/11/2025,Երևան,Արաբկիր,101261800,265000,86,0,1177462.0,3,"=""15/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--wd52
07/11/2025,15/11/2025,Երևան,Արաբկիր,91708800,240000,94,0,975625.0,3,"=""3/17""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--w14b
27/05/2025,15/11/2025,Երևան,Կենտրոն,118457200,310000,109,0,1086763.0,4,"=""4/4""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-kentronum--qnzr
22/09/2025,15/11/2025,Երևան,Ավան,35537160,93000,85,0,418084.0,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-avanum--wgsd
25/11/2024,15/11/2025,Երևան,Մալաթիա Սեբաստիա,45472280,119000,73,0,622907.0,3,"=""8/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--qoqv
30/05/2025,15/11/2025,Երևան,Մալաթիա Սեբաստիա,32480200,85000,64,0,507503.0,2,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-malatiayum--qnay
17/05/2025,15/11/2025,Երևան,Քանաքեռ Զեյթուն,76041880,199000,122,0,623294.0,4,"=""5/15""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--qkrm
25/07/2025,15/11/2025,Երևան,Շենգավիթ,19870240,52000,55,0,361277.0,3,"=""1/3""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-3-rd-masum--qtb7
25/07/2025,15/11/2025,Երևան,Աջափնյակ,26748400,70000,48,0,557258.0,1,"=""4/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-ajapnyakum--qtbr
14/10/2025,15/11/2025,Երևան,Դավթաշեն,28659000,75000,55,0,521072.0,2,"=""2/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--we3o
16/05/2025,15/11/2025,Երևան,Արաբկիր,32098080,84000,53,0,605624.0,2,"=""1/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--qkul
27/05/2025,15/11/2025,Երևան,Աջափնյակ,44708040,117000,95,0,470610.0,4,"=""2/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-ajapnyakum--qnz2
03/04/2025,14/11/2025,Երևան,Արաբկիր,պայմանական,negotiable,68,0,,2,"=""13/17""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--qpsh
04/04/2025,15/11/2025,Երևան,Աջափնյակ,34390800,90000,45,0,764240.0,2,"=""12/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-halabyanum--qpli
23/04/2025,15/11/2025,Երևան,Արաբկիր,66871000,175000,95,0,703905.0,3,"=""3/8""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--qsu1
18/09/2025,15/11/2025,Երևան,Կենտրոն,34772920,91000,60,0,579548.0,2,"=""8/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wgjp
02/10/2025,15/11/2025,Երևան,Շենգավիթ,24837800,65000,40,0,620945.0,2,"=""10/10""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-hayreniqum--w6ul
26/05/2025,15/11/2025,Երևան,Աջափնյակ,47765000,125000,50,0,955300.0,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-15-kvartalum--qny5
29/10/2025,15/11/2025,Երևան,Աջափնյակ,22162960,58000,35,0,633227.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-15-kvartalum--wdq1
30/09/2025,15/11/2025,Երևան,Կենտրոն,57318000,150000,80,0,716475.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w6of
05/11/2025,15/11/2025,Երևան,Դավթաշեն,82155800,215000,91,0,902810.0,3,"=""16/19""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wd3t
25/08/2025,14/11/2025,Երևան,Շենգավիթ,35155040,92000,78,0,450705.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-shengavitum--wwgz
03/11/2025,15/11/2025,Երևան,Նոր Նորք,33626560,88000,94,0,357729.0,4,"=""9/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-8-rd-masivum--wdhv
24/10/2025,15/11/2025,Երևան,Դավթաշեն,38976240,102000,50,0,779524.0,2,"=""5/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--w9jl
11/11/2025,15/11/2025,Երևան,Արաբկիր,48529240,127000,80,0,606615.0,3,"=""8/15""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w1fi
09/11/2024,15/11/2025,Երևան,Աջափնյակ,31333840,82000,80,0,391673.0,3,"=""9/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--qy7f
27/10/2025,15/11/2025,Կոտայք,բնակելի համալիր Զովեր Էկո Ռեզիդենս,44000000,115147,85,0,517647.0,3,"=""4/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq--w9ke
08/05/2025,15/11/2025,Երևան,Արաբկիր,85977000,225000,125,0,687816.0,3,"=""3/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--qv2y
13/10/2025,15/11/2025,Երևան,Քանաքեռ Զեյթուն,41268960,108000,102,0,404597.0,4,"=""5/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-zeytunum--wemf
31/07/2025,15/11/2025,Երևան,Աջափնյակ,43179560,113000,65,0,664300.0,2,"=""7/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--w49u
11/11/2025,15/11/2025,Երևան,Կենտրոն,95530000,250000,64,0,1492656.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--w188
03/11/2025,14/11/2025,Երևան,Կենտրոն,76424000,200000,101,0,756673.0,3,"=""15/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wdhw
16/09/2025,15/11/2025,Երևան,Կենտրոն,57318000,150000,80,0,716475.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wgy3
23/10/2025,14/11/2025,Կոտայք,Ծաղկաձոր,17500000,45797,30,0,583333.0,1,"=""6/12""",Բնակարան,https://www.senyak.am/1-senyakanoc-norakaruyc-bnakarani-vacharq-tsaxkadzorum--w9hq
11/11/2025,15/11/2025,Երևան,Արաբկիր,33626560,88000,48,0,700553.0,1,"=""1/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-arabkirum--w1f2
28/10/2025,15/11/2025,Երևան,Քանաքեռ Զեյթուն,27130520,71000,34,0,797956.0,1,"=""5/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-monumentum--w9lq
24/03/2025,14/11/2025,Երևան,Արաբկիր,43561680,114000,60,0,726028.0,2,"=""6/6""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--qp4q
10/09/2025,15/11/2025,Երևան,Աջափնյակ,26366280,69000,48,0,549297.0,2,"=""2/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--wwtm
08/08/2025,15/11/2025,Երևան,Աջափնյակ,26748400,70000,48,0,557258.0,1,"=""18/18""",Բնակարան,https://www.senyak.am/1-senyakanoc-norakaruyc-bnakarani-vacharq-halabyanum--w42w
01/04/2025,15/11/2025,Երևան,Աջափնյակ,46618640,122000,74,0,629981.0,3,"=""13/21""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-ajapnyakum--qp0z
10/10/2025,14/11/2025,Երևան,Արաբկիր,55407400,145000,74,0,748748.0,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wein
09/11/2024,15/11/2025,Երևան,Աջափնյակ,25410980,66500,63,0,403348.0,2,"=""9/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--qy2j
22/09/2025,15/11/2025,Երևան,Նոր Նորք,40122600,105000,58,0,691768.0,3,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-nor-norqum--wgkx
23/10/2025,14/11/2025,Երևան,Մալաթիա Սեբաստիա,47765000,125000,78,0,612371.0,3,"=""3/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-leningradyanum--w9mz
03/04/2025,15/11/2025,Երևան,Արաբկիր,պայմանական,negotiable,68,0,,2,"=""7/17""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--qpsc
18/08/2025,14/11/2025,Երևան,Նոր Նորք,36301400,95000,90,0,403348.0,3,"=""8/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-5-rd-masivum--wq3e
08/10/2025,14/11/2025,Երևան,Աջափնյակ,34390800,90000,70,0,491297.0,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-halabyanum--we6a
06/10/2025,15/11/2025,Երևան,Կենտրոն,150937400,395000,107,0,1410629.0,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w6lc
14/11/2025,,Երևան,Աջափնյակ,29423240,77000,63,0,467035.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--w13y
09/11/2022,14/11/2025,Երևան,Էրեբունի,42033200,110000,80,0,525415.0,4,"=""1/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-areshum--1p8
08/09/2025,15/11/2025,Երևան,Մալաթիա Սեբաստիա,35155040,92000,57,0,616755.0,2,"=""4/19""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--wwkx
